Time,Aceh,Bali,Banten,Babel,Bengkulu,DIY,Jakarta,Jambi,Jabar,Jateng,Jatim,Kalbar,Kaltim,Kalteng,Kalsel,Kaltara,Kep Riau,NTB,Sumsel,Sumbar,Sulut,Sumut,Sultra,Sulsel,Sulteng,Lampung,Riau,Malut,Maluku,Papbar,Papua,Sulbar,NTT,Gorontalo
2020-09-16,115,188,119,3,30,53,1481,7,306,1179,2867,7,250,121,392,3,50,174,313,84,164,371,44,386,11,25,83,72,38,24,61,7,5,67
2020-09-17,127,194,122,3,30,53,1495,8,309,1195,2896,7,255,121,392,3,50,177,316,86,165,379,46,386,11,26,92,72,38,25,64,7,5,67
2020-09-18,130,199,123,4,30,53,1517,8,311,1203,2922,7,262,123,394,3,54,179,320,88,165,389,46,387,11,27,95,72,38,26,69,7,5,69
2020-09-19,130,206,124,4,31,54,1527,8,311,1243,2942,7,265,127,396,3,55,182,322,90,167,394,46,389,12,28,96,72,38,26,72,7,5,69
2020-09-20,134,216,129,4,31,58,1541,8,317,1252,2965,7,266,128,399,3,56,182,323,93,168,399,47,397,12,29,100,72,38,26,72,7,5,69
2020-09-21,136,222,136,4,31,60,1570,8,319,1272,2990,7,272,130,401,3,56,185,324,94,170,401,48,400,12,29,106,73,39,26,72,7,5,69
2020-09-22,142,229,152,4,31,60,1600,8,330,1314,3015,7,277,130,401,3,56,187,325,96,171,402,50,401,13,30,106,74,40,26,74,7,5,71
2020-09-23,145,236,159,4,31,61,1628,8,343,1334,3035,8,281,130,404,3,56,187,330,98,171,407,51,402,14,30,117,74,40,26,78,7,6,73
2020-09-24,145,241,160,4,31,64,1648,8,355,1359,3062,8,286,130,406,3,56,190,331,100,172,410,52,405,15,30,126,74,40,26,80,9,6,73
2020-09-25,147,245,162,4,32,64,1661,8,368,1372,3084,8,294,130,410,4,56,192,336,104,172,415,53,406,15,30,131,74,40,29,80,11,6,75
2020-09-26,150,247,162,4,34,64,1673,9,386,1386,3102,8,296,130,412,4,56,192,337,105,173,417,53,410,15,30,137,74,41,29,80,11,6,75
2020-09-27,155,254,167,4,34,65,1686,9,387,1389,3118,9,299,130,413,4,56,194,340,108,173,420,55,413,15,30,143,74,41,29,80,11,6,75
2020-09-28,167,263,169,4,34,65,1695,9,390,1397,3138,9,301,131,417,4,56,195,342,110,173,423,58,413,15,30,147,74,41,31,80,11,6,75
2020-09-29,174,271,170,4,34,67,1716,11,405,1409,3162,10,312,131,419,4,56,195,342,116,175,425,60,416,15,30,151,74,41,34,80,11,6,75
2020-09-30,176,275,171,4,34,67,1729,11,420,1414,3192,9,332,133,421,4,56,196,348,127,176,429,60,420,15,33,159,74,41,35,86,11,6,76
2020-10-01,179,278,174,4,36,69,1735,11,435,1419,3222,9,352,133,421,4,56,198,351,130,176,434,61,420,16,33,166,74,41,35,91,11,6,76
2020-10-02,184,284,177,5,37,73,1738,14,450,1436,3240,9,362,133,425,4,56,200,354,135,177,436,61,420,17,36,172,74,41,35,94,11,6,76
2020-10-03,187,287,179,5,37,74,1742,14,465,1441,3260,9,364,133,427,4,56,202,354,142,177,438,61,424,17,36,177,74,41,36,99,11,6,76
2020-10-04,193,291,184,6,37,75,1755,14,480,1444,3280,9,367,134,428,5,56,203,356,143,177,442,62,427,17,36,183,74,41,36,103,11,6,76
2020-10-05,198,295,187,6,37,75,1771,14,495,1449,3302,9,376,134,429,5,59,203,357,146,178,445,63,427,18,36,191,74,41,36,103,11,6,77
2020-10-06,202,301,191,6,37,75,1802,14,511,1457,3325,9,379,137,432,5,59,203,362,149,178,447,63,427,19,36,197,74,41,36,106,11,6,77
2020-10-07,204,306,192,6,37,75,1817,14,524,1462,3350,9,383,138,433,5,59,203,364,158,179,452,64,427,20,38,199,74,41,39,106,11,6,77
2020-10-08,204,313,197,6,37,76,1834,14,527,1472,3374,9,394,139,438,5,60,203,367,162,179,459,64,429,21,38,202,74,41,39,107,11,7,78
2020-10-09,206,317,197,6,38,78,1855,16,529,1482,3394,9,404,139,439,5,60,205,370,166,180,461,65,431,21,39,208,74,41,39,107,11,7,78
2020-10-10,208,320,200,6,38,78,1871,16,530,1499,3404,9,410,141,440,5,60,206,371,171,180,462,65,433,21,41,218,74,42,40,110,11,7,78
2020-10-11,209,321,203,6,39,79,1889,18,530,1507,3425,9,415,141,441,5,61,206,371,174,180,468,66,434,21,41,223,74,42,40,110,11,7,78
2020-10-12,210,324,205,6,39,80,1914,18,539,1514,3447,9,417,141,442,5,61,206,375,174,181,473,66,436,24,41,225,74,42,41,110,11,7,78
2020-10-13,213,332,208,6,39,81,1933,18,539,1522,3468,9,419,142,443,5,61,206,378,177,181,480,66,440,25,41,229,74,42,42,111,12,7,78
2020-10-14,216,339,216,6,39,83,1950,18,552,1532,3485,9,424,144,446,5,67,208,384,178,182,485,67,442,25,46,241,74,42,42,112,12,7,78
2020-10-15,219,340,218,6,39,85,1970,18,559,1560,3497,9,431,144,447,5,68,208,387,182,183,489,69,442,25,47,249,74,42,45,113,12,7,79
2020-10-16,225,341,219,6,40,85,1994,18,559,1569,3516,9,434,145,449,5,68,208,387,185,185,492,71,442,25,47,251,74,42,45,113,12,7,79
2020-10-17,226,343,226,6,43,85,2015,18,559,1579,3529,9,435,145,451,5,68,209,387,187,185,497,71,444,25,48,259,74,42,46,117,12,7,79
2020-10-18,233,346,231,7,44,86,2032,18,559,1582,3544,10,437,145,453,6,69,209,391,189,186,499,73,445,26,50,263,74,42,47,117,12,7,79
2020-10-19,233,349,236,7,44,86,2046,19,580,1587,3562,10,440,145,455,6,70,211,393,202,188,503,73,445,27,52,267,74,43,49,117,12,7,79
2020-10-20,235,351,239,7,45,86,2068,21,600,1607,3582,10,440,145,457,6,70,213,395,205,190,507,73,445,28,53,270,74,43,51,119,12,7,80
2020-10-21,238,353,240,7,45,88,2089,21,616,1620,3606,10,445,145,459,7,70,214,398,210,192,509,73,445,30,54,279,74,44,57,119,12,7,81
2020-10-22,240,355,244,7,46,88,2105,21,639,1630,3619,10,453,145,462,7,70,215,399,213,194,512,75,445,30,56,285,74,44,57,119,12,7,81
2020-10-23,244,361,248,7,46,88,2126,21,649,1645,3631,10,454,147,465,7,79,216,406,220,194,514,76,447,31,58,291,74,44,59,119,12,7,81
2020-10-24,250,371,250,7,47,88,2146,21,668,1665,3647,10,456,148,468,7,86,217,407,220,195,514,77,447,33,61,300,74,45,61,119,12,7,81
2020-10-25,251,372,258,7,48,88,2164,21,679,1673,3663,10,459,148,471,7,87,219,407,226,195,516,79,451,33,61,303,74,45,61,119,12,7,85
2020-10-26,256,374,261,7,48,88,2177,21,694,1689,3683,12,461,151,474,7,89,219,409,229,195,523,79,451,33,64,307,74,45,63,124,12,7,85
2020-10-27,260,378,261,7,48,89,2188,22,708,1701,3704,12,465,151,477,7,89,219,410,238,197,524,80,451,33,68,313,74,47,63,124,12,7,85
2020-10-28,266,380,262,7,48,90,2204,23,714,1711,3724,16,466,151,479,7,90,219,410,242,199,526,80,453,34,70,319,75,47,65,129,14,7,85
2020-10-29,266,382,264,7,48,91,2218,23,714,1720,3740,17,471,151,481,7,93,219,412,251,200,529,80,463,34,73,325,75,47,65,129,14,7,85
2020-10-30,269,385,266,7,48,92,2232,23,718,1734,3758,20,472,151,482,7,94,220,412,256,200,530,81,464,34,74,331,75,47,65,129,14,7,85
2020-10-31,270,287,269,7,49,93,2251,23,719,1745,3768,20,482,151,485,7,94,221,413,260,204,534,82,467,34,76,336,75,47,65,129,14,7,85
